Timestamp,Close,Open,High,Low,Volume
2017-10-31,303.69,307.00,312.00,303.10,285810
2017-11-01,288.60,303.69,305.11,287.04,538440
2017-11-02,284.89,288.60,293.01,275.21,910760
2017-11-03,303.47,284.89,307.36,284.00,760960
2017-11-04,299.48,303.47,304.38,293.00,463880
2017-11-05,295.63,299.48,301.00,292.28,345210
2017-11-06,296.90,295.63,310.00,292.00,557780
2017-11-07,291.42,296.90,304.20,285.01,757800
2017-11-08,307.50,291.42,318.90,290.11,1170000
2017-11-09,319.52,307.50,328.80,305.00,881180
2017-11-10,296.18,319.52,324.03,286.00,1160000
2017-11-11,313.07,296.18,319.88,294.70,604700
2017-11-12,303.90,313.07,316.99,293.33,879410
2017-11-13,313.22,303.90,318.00,302.40,696370
2017-11-14,334.28,313.22,336.69,313.22,854090
2017-11-15,330.59,334.28,339.61,321.50,584660
2017-11-16,330.76,330.59,335.11,321.18,521940
2017-11-17,331.00,331.16,335.01,325.00,530710
2017-11-18,346.68,331.00,350.40,325.32,518810
2017-11-19,354.70,346.68,371.00,343.28,618020
2017-11-20,367.94,354.70,373.70,352.03,519570
2017-11-21,360.00,367.94,373.50,350.00,696990
2017-11-22,380.48,360.00,381.89,358.80,486170
2017-11-23,405.19,380.48,426.27,374.34,925000
2017-11-24,470.51,405.19,478.50,397.37,903700
2017-11-25,464.00,469.89,481.99,454.40,589720
2017-11-26,464.00,464.00,464.00,464.00,#VALUE!
2017-11-27,473.44,464.00,491.89,458.25,671200
2017-11-28,465.56,473.44,479.00,457.20,538340
2017-11-29,420.34,465.56,517.00,403.01,801260
2017-11-30,432.21,420.34,454.95,385.40,785980
2017-12-01,460.67,432.21,467.00,413.96,594100
2017-12-02,455.51,460.67,472.00,447.00,473670
2017-12-03,459.49,455.51,482.69,431.04,482910
2017-12-04,465.00,459.49,471.06,439.27,431180
2017-12-05,451.87,465.00,467.38,444.17,656340
2017-12-06,413.71,451.87,454.23,403.00,1290000
2017-12-07,415.02,413.71,429.00,390.00,1130000
2017-12-08,442.19,415.02,453.61,400.34,1120000
2017-12-09,460.92,442.19,487.80,441.00,1130000
2017-12-10,429.24,460.92,460.92,413.30,875790
2017-12-11,515.25,429.24,531.20,429.14,784740
2017-12-12,634.87,515.25,646.92,497.75,1490000
2017-12-13,690.69,634.87,742.00,573.00,2400000
2017-12-14,686.51,690.69,760.00,651.00,1730000
2017-12-15,678.29,686.51,698.31,610.00,1260000
2017-12-16,683.25,678.29,711.96,672.51,703290
2017-12-17,708.78,683.25,725.00,683.24,737160
2017-12-18,783.99,708.78,798.90,660.00,1470000
2017-12-19,799.98,783.99,863.00,750.01,1810000
2017-12-20,794.99,799.98,826.20,709.00,1480000
2017-12-21,786.97,794.99,848.08,747.10,1200000
2017-12-22,628.19,786.97,792.00,492.01,2730000
2017-12-23,672.59,628.19,717.00,616.19,842430
2017-12-24,659.89,672.59,675.00,560.00,1090000
2017-12-25,709.81,659.89,737.00,651.76,764730
2017-12-26,749.80,709.81,749.80,708.83,521740
2017-12-27,736.45,749.80,766.06,703.27,587330
2017-12-28,711.42,736.45,740.30,652.00,893820
2017-12-29,731.52,711.42,755.00,703.02,716870
2017-12-30,682.22,731.52,737.56,640.43,936940
2017-12-31,736.77,682.22,741.99,675.56,536840
2018-01-01,752.46,736.77,762.00,717.94,425460
2018-01-02,858.78,752.46,890.00,752.46,1470000
2018-01-03,942.01,858.78,954.73,840.00,1090000
2018-01-04,940.00,942.01,997.00,893.24,1220000
2018-01-05,962.77,939.30,1023.60,930.00,1040000
2018-01-06,1004.30,962.77,1014.20,951.38,447260
2018-01-07,1115.80,1004.30,1116.00,999.50,699390
2018-01-08,1129.30,1115.90,1225.00,968.12,1540000
2018-01-09,1283.70,1129.40,1299.00,1119.10,1040000
2018-01-10,1248.00,1285.70,1381.90,1203.20,1330000
2018-01-11,1135.50,1245.90,1331.80,1102.50,1260000
2018-01-12,1257.20,1135.10,1285.00,1083.40,732330
2018-01-13,1380.00,1257.00,1423.20,1252.60,709740
2018-01-14,1350.00,1379.90,1385.00,1256.00,618610
2018-01-15,1273.40,1349.90,1377.90,1264.40,481870
2018-01-16,1020.10,1275.80,1278.80,868.98,2350000
2018-01-17,1017.50,1019.60,1088.30,770.10,2400000
2018-01-18,994.81,1020.10,1079.00,940.00,1310000
2018-01-19,1032.60,993.92,1079.00,960.10,612190
2018-01-20,1146.00,1032.60,1160.00,1029.60,573520
2018-01-21,1047.00,1146.30,1146.30,1001.50,691690
2018-01-22,995.08,1047.00,1084.10,912.76,835880
2018-01-23,982.98,995.26,1022.00,905.38,798280
2018-01-24,1063.20,982.11,1068.80,952.04,606140
2018-01-25,1048.20,1061.80,1102.40,1025.10,567300
2018-01-26,1047.00,1048.20,1078.60,983.00,485470
2018-01-27,1114.80,1046.90,1125.30,1031.60,370170
2018-01-28,1246.60,1114.70,1264.80,1109.00,662740
2018-01-29,1175.00,1245.50,1259.80,1155.90,488440
2018-01-30,1071.90,1174.36,1178.92,1042.90,1420000
2018-01-31,1118.08,1072.17,1126.87,1028.03,990740
2018-02-01,1033.55,1118.15,1157.09,970.42,1760000
2018-02-02,920.85,1033.02,1036.17,766.82,3030000
2018-02-03,971.49,920.93,997.51,850.38,1070000
2018-02-04,829.43,971.49,972.66,788.79,1340000
2018-02-05,696.86,828.49,859.72,634.64,2990000
2018-02-06,783.83,696.75,797.94,568.78,4290000
2018-02-07,753.18,782.72,852.98,719.34,1980000
2018-02-08,805.40,752.75,831.02,751.76,1250000
2018-02-09,877.85,805.15,879.51,781.97,923810
2018-02-10,851.39,877.88,908.26,816.72,1050000
2018-02-11,810.45,851.44,854.10,778.90,988450
2018-02-12,865.62,811.01,875.52,810.99,837420
2018-02-13,841.38,865.72,868.92,822.98,733530
2018-02-14,919.67,841.38,922.38,840.82,993860
2018-02-15,927.56,919.53,945.99,902.56,952230
2018-02-16,937.50,927.34,945.68,907.33,662760
2018-02-17,971.54,937.35,972.86,934.49,648320
2018-02-18,913.10,971.57,980.27,903.28,869060
2018-02-19,940.08,913.09,954.94,910.29,552220
2018-02-20,884.51,940.04,959.41,877.65,788970
2018-02-21,839.10,884.94,906.43,818.48,1010000
2018-02-22,803.66,838.97,878.14,789.92,849820
2018-02-23,856.65,803.56,882.61,787.95,868360
2018-02-24,834.36,854.99,874.49,810.91,669620
2018-02-25,840.88,834.10,849.36,818.46,507820
2018-02-26,866.99,841.28,879.18,835.34,619750
2018-02-27,871.44,867.06,894.78,861.40,569300
2018-02-28,852.49,871.58,888.06,850.84,550740
2018-03-01,870.04,852.44,879.53,848.41,514500
2018-03-02,856.09,870.51,875.69,850.47,463750
2018-03-03,855.91,855.46,868.51,853.45,407540
2018-03-04,865.53,855.91,867.35,838.06,444490
2018-03-05,850.24,865.53,870.27,850.24,466380
2018-03-06,814.88,850.00,851.72,803.90,578560
2018-03-07,749.98,814.56,824.83,724.98,945380
2018-03-08,698.96,750.09,772.23,689.41,850150
2018-03-09,725.89,698.91,728.83,644.46,1130000
2018-03-10,682.52,725.70,746.13,678.46,673800
2018-03-11,720.12,682.77,733.33,664.53,690940
2018-03-12,697.04,720.12,739.25,678.27,664590
2018-03-13,689.57,697.06,713.80,680.01,558730
2018-03-14,612.09,689.67,702.53,587.10,990480
2018-03-15,610.13,612.08,620.01,572.69,991890
2018-03-16,600.79,610.36,625.34,585.84,695580
2018-03-17,550.27,600.48,609.48,544.51,777540
2018-03-18,536.72,549.96,559.19,454.90,2560000
2018-03-19,556.16,536.72,558.33,516.31,1460000
2018-03-20,557.08,555.75,566.63,517.02,1160000
2018-03-21,560.24,557.09,589.83,545.87,1010000
2018-03-22,539.87,559.90,577.63,517.81,887950
2018-03-23,543.42,539.90,543.51,508.36,871890
2018-03-24,520.45,543.15,545.15,520.05,554620
2018-03-25,523.50,520.44,535.11,513.05,495850
2018-03-26,485.98,523.46,526.22,467.46,1150000
2018-03-27,448.48,485.97,491.77,446.70,1310000
2018-03-28,446.84,448.73,465.09,440.84,918120
2018-03-29,384.12,446.86,449.33,380.85,2010000
2018-03-30,393.79,384.13,411.17,366.12,1960000
2018-03-31,393.96,393.75,419.07,390.09,1210000
2018-04-01,378.75,394.10,399.46,359.49,1240000
2018-04-02,385.07,378.85,393.94,375.67,824810
2018-04-03,415.55,385.02,418.78,380.89,1060000
2018-04-04,378.68,415.58,416.38,371.35,1120000
2018-04-05,381.52,378.62,386.91,367.21,903270
2018-04-06,369.97,381.69,385.70,363.83,700800
2018-04-07,384.87,369.97,394.66,369.41,600400
2018-04-08,400.71,384.85,403.71,384.85,569260
2018-04-09,399.05,400.67,430.85,388.05,1300000
2018-04-10,415.45,399.04,417.84,391.81,709220
2018-04-11,430.14,415.43,433.25,412.35,827170
2018-04-12,494.03,430.13,498.13,414.07,1860000
2018-04-13,493.48,494.25,528.71,482.19,1670000
2018-04-14,502.52,494.36,514.14,486.89,924640
2018-04-15,533.90,502.52,534.18,502.52,988290
2018-04-16,511.82,533.89,537.32,498.87,1030000
2018-04-17,503.19,511.75,520.86,501.73,826710
2018-04-18,525.66,503.24,526.41,502.02,759150
2018-04-19,567.49,525.74,570.15,522.15,1040000
2018-04-20,617.04,567.70,620.58,558.27,1420000
2018-04-21,605.59,617.10,623.86,574.73,1230000
2018-04-22,622.23,605.58,643.58,591.78,1020000
2018-04-23,644.13,622.01,648.58,619.81,859640
2018-04-24,703.02,644.08,711.74,644.05,1480000
2018-04-25,617.36,702.94,703.25,594.98,2720000
2018-04-26,662.36,617.37,665.20,600.69,1370000
2018-04-27,643.97,661.65,685.54,641.84,1060000
2018-04-28,683.49,643.96,693.79,640.92,871550
2018-04-29,689.90,683.49,700.05,669.15,856120
2018-04-30,670.07,689.83,693.85,664.03,913860
2018-05-01,671.26,670.12,674.36,630.33,1030000
2018-05-02,688.15,671.31,690.97,664.29,873980
2018-05-03,778.95,688.23,788.61,686.79,1550000
2018-05-04,785.20,778.97,806.90,760.10,1240000
2018-05-05,818.33,785.29,830.03,782.18,1000000
2018-05-06,793.19,818.75,838.26,755.09,1160000
2018-05-07,754.03,793.29,797.30,700.40,2120000
2018-05-08,748.48,759.35,761.43,721.49,1140000
2018-05-09,751.62,747.98,759.71,711.49,1070000
2018-05-10,724.40,751.98,768.24,723.39,983140
2018-05-11,676.21,724.36,736.58,665.81,1630000
2018-05-12,683.94,676.97,689.83,635.23,1340000
2018-05-13,729.37,684.77,739.67,669.20,1010000
2018-05-14,727.06,729.41,741.52,687.16,1390000
2018-05-15,705.73,727.06,738.71,696.63,1030000
2018-05-16,706.53,705.73,710.49,667.51,978180
2018-05-17,668.97,706.53,718.50,663.91,953690
2018-05-18,693.28,668.98,694.24,658.25,906930
2018-05-19,696.76,693.28,716.51,683.38,732310
2018-05-20,716.02,696.73,722.92,688.70,702630
2018-05-21,696.85,716.02,718.06,694.07,590690
2018-05-22,642.17,696.84,698.48,639.20,928090
2018-05-23,577.55,642.02,649.85,564.74,1780000
2018-05-24,602.43,577.52,609.39,547.39,1560000
2018-05-25,585.39,602.40,616.48,569.77,1080000
2018-05-26,586.76,585.39,606.26,579.36,651250
2018-05-27,570.69,586.63,591.48,558.44,892940
2018-05-28,512.29,570.67,575.00,507.72,1500000
2018-05-29,566.81,512.32,572.71,511.94,1380000
2018-05-30,557.98,566.86,584.90,543.16,1060000
2018-05-31,577.87,557.96,586.15,554.96,922240
2018-06-01,579.30,577.87,589.55,565.69,861910
2018-06-02,591.30,579.34,598.78,574.80,808420
2018-06-03,619.08,591.33,627.51,590.81,764930
2018-06-04,591.44,619.09,624.81,580.71,809800
2018-06-05,608.83,591.44,613.00,577.53,829990
2018-06-06,606.39,608.83,611.63,593.98,700740
2018-06-07,604.71,606.39,616.52,600.29,843320
2018-06-08,599.67,604.71,608.32,593.74,622540
2018-06-09,593.80,599.67,608.65,592.54,534160
2018-06-10,524.64,593.80,593.82,503.43,1490000
2018-06-11,531.42,524.64,535.63,510.29,1210000
2018-06-12,494.48,531.40,538.16,484.99,1240000
